antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset(['salmon']),"frozenset(['burgers', 'nan'])",0.04252766297826956,0.0871883748833489,0.004532728969470737,0.10658307210031348,1.2224459079884578,0.0008248111468086524,1.0217084505691638
frozenset(['burgers']),"frozenset(['nan', 'salmon'])",0.0871883748833489,0.04239434742034395,0.004532728969470737,0.05198776758409785,1.226290077510434,0.0008364347136508533,1.0101195109469274
"frozenset(['soup', 'mineral water'])",frozenset(['frozen vegetables']),0.023063591521130515,0.09532062391681109,0.005065991201173177,0.21965317919075145,2.3043615344193378,0.0028675552676165417,1.1593298671288272
"frozenset(['soup', 'frozen vegetables'])",frozenset(['mineral water']),0.007998933475536596,0.23836821757099053,0.005065991201173177,0.6333333333333333,2.6569537658463833,0.00315929968614059,2.077177588442753
"frozenset(['mineral water', 'frozen vegetables'])",frozenset(['soup']),0.03572856952406346,0.05052659645380616,0.005065991201173177,0.1417910447761194,2.8062655062418775,0.0032607481869590654,1.1063429223929562
frozenset(['soup']),"frozenset(['mineral water', 'frozen vegetables'])",0.05052659645380616,0.03572856952406346,0.005065991201173177,0.10026385224274406,2.8062655062418775,0.0032607481869590654,1.0717268978017007
frozenset(['mineral water']),"frozenset(['soup', 'frozen vegetables'])",0.23836821757099053,0.007998933475536596,0.005065991201173177,0.021252796420581657,2.6569537658463833,0.00315929968614059,1.0135416611118517
frozenset(['frozen vegetables']),"frozenset(['soup', 'mineral water'])",0.09532062391681109,0.023063591521130515,0.005065991201173177,0.05314685314685315,2.304361534419338,0.0028675552676165417,1.0317718346564133
"frozenset(['burgers', 'mineral water'])",frozenset(['eggs']),0.024396747100386616,0.17970937208372217,0.007865617917610986,0.3224043715846995,1.794032040991714,0.0034812938153151373,1.2105902008764424
"frozenset(['mineral water', 'eggs'])",frozenset(['burgers']),0.05092654312758299,0.0871883748833489,0.007865617917610986,0.1544502617801047,1.7714547608754823,0.0034254153838902445,1.0795481139150487
frozenset(['burgers']),"frozenset(['mineral water', 'eggs'])",0.0871883748833489,0.05092654312758299,0.007865617917610986,0.09021406727828746,1.7714547608754823,0.0034254153838902445,1.0431832618395978
frozenset(['eggs']),"frozenset(['burgers', 'mineral water'])",0.17970937208372217,0.024396747100386616,0.007865617917610986,0.04376854599406528,1.794032040991714,0.0034812938153151373,1.020258483249557
"frozenset(['cake', 'burgers', 'nan'])",frozenset(['mineral water']),0.011465137981602452,0.23836821757099053,0.004799360085321957,0.4186046511627907,1.7561261120649292,0.0020664355804419165,1.3100066657778966
"frozenset(['cake', 'mineral water', 'nan'])",frozenset(['burgers']),0.027463004932675644,0.0871883748833489,0.004799360085321957,0.17475728155339804,2.0043644784893555,0.002404905315828573,1.1061129104354712
"frozenset(['burgers', 'mineral water', 'nan'])",frozenset(['cake']),0.024396747100386616,0.08105585921877083,0.004799360085321957,0.19672131147540983,2.426984469370147,0.002821860786957064,1.1439916854623466
"frozenset(['cake', 'burgers'])","frozenset(['mineral water', 'nan'])",0.011465137981602452,0.23823490201306494,0.004799360085321957,0.4186046511627907,1.7571088351270805,0.0020679640617086276,1.3102359685375284
"frozenset(['cake', 'mineral water'])","frozenset(['burgers', 'nan'])",0.027463004932675644,0.0871883748833489,0.004799360085321957,0.17475728155339804,2.0043644784893555,0.002404905315828573,1.1061129104354712
"frozenset(['cake', 'nan'])","frozenset(['burgers', 'mineral water'])",0.08105585921877083,0.024396747100386616,0.004799360085321957,0.05921052631578947,2.4269844693701463,0.002821860786957064,1.0370048562289598
"frozenset(['burgers', 'mineral water'])","frozenset(['cake', 'nan'])",0.024396747100386616,0.08105585921877083,0.004799360085321957,0.19672131147540983,2.426984469370147,0.002821860786957064,1.1439916854623466
"frozenset(['burgers', 'nan'])","frozenset(['cake', 'mineral water'])",0.0871883748833489,0.027463004932675644,0.004799360085321957,0.055045871559633024,2.004364478489356,0.002404905315828573,1.0291896355566832
"frozenset(['mineral water', 'nan'])","frozenset(['cake', 'burgers'])",0.23823490201306494,0.011465137981602452,0.004799360085321957,0.02014549524342473,1.7571088351270805,0.0020679640617086276,1.0088588226309974
frozenset(['cake']),"frozenset(['burgers', 'mineral water', 'nan'])",0.08105585921877083,0.024396747100386616,0.004799360085321957,0.05921052631578947,2.4269844693701463,0.002821860786957064,1.0370048562289598
frozenset(['burgers']),"frozenset(['cake', 'mineral water', 'nan'])",0.0871883748833489,0.027463004932675644,0.004799360085321957,0.055045871559633024,2.004364478489356,0.002404905315828573,1.0291896355566832
frozenset(['mineral water']),"frozenset(['cake', 'burgers', 'nan'])",0.23836821757099053,0.011465137981602452,0.004799360085321957,0.020134228187919462,1.756126112064929,0.0020664355804419165,1.0088472221968579
"frozenset(['spaghetti', 'nan'])",frozenset(['ground beef']),0.17411011865084655,0.09825356619117451,0.03919477403012932,0.22511485451761104,2.2911621760333793,0.022087833962715117,1.1637162475833263
"frozenset(['nan', 'ground beef'])",frozenset(['spaghetti']),0.09825356619117451,0.17411011865084655,0.03919477403012932,0.3989145183175034,2.291162176033379,0.022087833962715117,1.3739973872558149
frozenset(['spaghetti']),"frozenset(['nan', 'ground beef'])",0.17411011865084655,0.09825356619117451,0.03919477403012932,0.22511485451761104,2.2911621760333793,0.022087833962715117,1.1637162475833263
frozenset(['ground beef']),"frozenset(['spaghetti', 'nan'])",0.09825356619117451,0.17411011865084655,0.03919477403012932,0.3989145183175034,2.291162176033379,0.022087833962715117,1.3739973872558149
"frozenset(['olive oil', 'nan'])",frozenset(['herb & pepper']),0.0657245700573257,0.04946007199040128,0.005065991201173177,0.07707910750507098,1.5584107423060307,0.0018152492345996753,1.0299256802389718
"frozenset(['herb & pepper', 'nan'])",frozenset(['olive oil']),0.04946007199040128,0.0658578856152513,0.005065991201173177,0.10242587601078167,1.5552560646900269,0.0018086554375072346,1.0407409142244497
frozenset(['olive oil']),"frozenset(['herb & pepper', 'nan'])",0.0658578856152513,0.04946007199040128,0.005065991201173177,0.07692307692307693,1.5552560646900269,0.0018086554375072346,1.0297515886770652
frozenset(['herb & pepper']),"frozenset(['olive oil', 'nan'])",0.04946007199040128,0.0657245700573257,0.005065991201173177,0.10242587601078167,1.558410742306031,0.0018152492345996753,1.0408894429691657
"frozenset(['soup', 'nan'])",frozenset(['burgers']),0.05052659645380616,0.0871883748833489,0.006265831222503666,0.12401055408970976,1.4223290003469615,0.001860499389309528,1.0420349575879844
"frozenset(['burgers', 'nan'])",frozenset(['soup']),0.0871883748833489,0.05052659645380616,0.006265831222503666,0.07186544342507645,1.4223290003469615,0.001860499389309528,1.0229911135407097
frozenset(['soup']),"frozenset(['burgers', 'nan'])",0.05052659645380616,0.0871883748833489,0.006265831222503666,0.12401055408970976,1.4223290003469615,0.001860499389309528,1.0420349575879844
frozenset(['burgers']),"frozenset(['soup', 'nan'])",0.0871883748833489,0.05052659645380616,0.006265831222503666,0.07186544342507645,1.4223290003469615,0.001860499389309528,1.0229911135407097
"frozenset(['mineral water', 'nan'])",frozenset(['red wine']),0.23823490201306494,0.028129582722303693,0.010931875749900012,0.045886961387800775,1.631270603648785,0.004230427366383588,1.0186113992230166
"frozenset(['red wine', 'nan'])",frozenset(['mineral water']),0.028129582722303693,0.23836821757099053,0.010931875749900012,0.38862559241706157,1.6303582599107265,0.00422667725536875,1.2457698146707055
frozenset(['mineral water']),"frozenset(['red wine', 'nan'])",0.23836821757099053,0.028129582722303693,0.010931875749900012,0.04586129753914989,1.6303582599107265,0.00422667725536875,1.0185840012265657
frozenset(['red wine']),"frozenset(['mineral water', 'nan'])",0.028129582722303693,0.23823490201306494,0.010931875749900012,0.38862559241706157,1.631270603648785,0.004230427366383588,1.2459878734514984
"frozenset(['frozen vegetables', 'shrimp'])",frozenset(['chocolate']),0.01666444474070124,0.1638448206905746,0.005332622317024397,0.32,1.95306753458096,0.002602239356576213,1.2296399695726845
"frozenset(['frozen vegetables', 'chocolate'])",frozenset(['shrimp']),0.022930275963204905,0.07145713904812692,0.005332622317024397,0.23255813953488375,3.2545123221103784,0.0036940903991097415,1.2099194854827438
"frozenset(['chocolate', 'shrimp'])",frozenset(['frozen vegetables']),0.017997600319957337,0.09532062391681109,0.005332622317024397,0.29629629629629634,3.1084175084175087,0.0036170798255206645,1.2855970081182158
frozenset(['frozen vegetables']),"frozenset(['chocolate', 'shrimp'])",0.09532062391681109,0.017997600319957337,0.005332622317024397,0.055944055944055944,3.1084175084175087,0.0036170798255206645,1.040195134475897
frozenset(['shrimp']),"frozenset(['frozen vegetables', 'chocolate'])",0.07145713904812692,0.022930275963204905,0.005332622317024397,0.07462686567164178,3.2545123221103784,0.0036940903991097415,1.0558656695236335
frozenset(['chocolate']),"frozenset(['frozen vegetables', 'shrimp'])",0.1638448206905746,0.01666444474070124,0.005332622317024397,0.03254678600488201,1.9530675345809598,0.002602239356576213,1.0164166504740775
frozenset(['cake']),frozenset(['pancakes']),0.08105585921877083,0.09505399280095987,0.011865084655379284,0.14638157894736845,1.5399834834280655,0.004160401596722625,1.0601294265453112
frozenset(['pancakes']),frozenset(['cake']),0.09505399280095987,0.08105585921877083,0.011865084655379284,0.12482468443197757,1.5399834834280655,0.004160401596722625,1.0500114941939367
"frozenset(['cake', 'nan'])",frozenset(['milk']),0.08105585921877083,0.12958272230369283,0.013331555792560993,0.16447368421052633,1.2692562811349364,0.002828116896327792,1.0417592614947928
"frozenset(['nan', 'milk'])",frozenset(['cake']),0.12958272230369283,0.08105585921877083,0.013331555792560993,0.10288065843621401,1.2692562811349364,0.002828116896327792,1.0243276431643977
frozenset(['cake']),"frozenset(['nan', 'milk'])",0.08105585921877083,0.12958272230369283,0.013331555792560993,0.16447368421052633,1.2692562811349364,0.002828116896327792,1.0417592614947928
frozenset(['milk']),"frozenset(['cake', 'nan'])",0.12958272230369283,0.08105585921877083,0.013331555792560993,0.10288065843621401,1.2692562811349364,0.002828116896327792,1.0243276431643977
"frozenset(['pancakes', 'mineral water'])",frozenset(['chicken']),0.03372883615517931,0.05999200106652446,0.004799360085321957,0.14229249011857706,2.3718577075098812,0.002775899710727811,1.0959540264063101
"frozenset(['pancakes', 'chicken'])",frozenset(['mineral water']),0.009065457938941474,0.23836821757099053,0.004799360085321957,0.5294117647058824,2.2209830240821162,0.0026384430349516924,1.6184675376616453
"frozenset(['mineral water', 'chicken'])",frozenset(['pancakes']),0.022796960405279298,0.09505399280095987,0.004799360085321957,0.21052631578947367,2.2148077065032847,0.002632417975074771,1.1462649424521176
frozenset(['pancakes']),"frozenset(['mineral water', 'chicken'])",0.09505399280095987,0.022796960405279298,0.004799360085321957,0.05049088359046283,2.2148077065032847,0.002632417975074771,1.0291665690266407
frozenset(['mineral water']),"frozenset(['pancakes', 'chicken'])",0.23836821757099053,0.009065457938941474,0.004799360085321957,0.020134228187919462,2.2209830240821162,0.0026384430349516924,1.0112962107335461
frozenset(['chicken']),"frozenset(['pancakes', 'mineral water'])",0.05999200106652446,0.03372883615517931,0.004799360085321957,0.08,2.3718577075098812,0.002775899710727811,1.0502947433095877
"frozenset(['burgers', 'mineral water', 'nan'])",frozenset(['ground beef']),0.024396747100386616,0.09825356619117451,0.005332622317024397,0.2185792349726776,2.2246442897287038,0.0029355549109472156,1.1539831985105948
"frozenset(['burgers', 'nan', 'ground beef'])",frozenset(['mineral water']),0.011998400213304892,0.23836821757099053,0.005332622317024397,0.4444444444444445,1.8645289584886902,0.0024725850444755173,1.370937208372217
"frozenset(['mineral water', 'nan', 'ground beef'])",frozenset(['burgers']),0.040927876283162246,0.0871883748833489,0.005332622317024397,0.13029315960912052,1.494386835211029,0.0017641872964687228,1.0495624303775728
"frozenset(['burgers', 'mineral water'])","frozenset(['nan', 'ground beef'])",0.024396747100386616,0.09825356619117451,0.005332622317024397,0.2185792349726776,2.2246442897287038,0.0029355549109472156,1.1539831985105948
"frozenset(['burgers', 'nan'])","frozenset(['mineral water', 'ground beef'])",0.0871883748833489,0.040927876283162246,0.005332622317024397,0.06116207951070336,1.494386835211029,0.0017641872964687228,1.021552392362886
"frozenset(['burgers', 'ground beef'])","frozenset(['mineral water', 'nan'])",0.011998400213304892,0.23823490201306494,0.005332622317024397,0.4444444444444445,1.8655723434682585,0.0024741846178941685,1.371177176376483
"frozenset(['mineral water', 'nan'])","frozenset(['burgers', 'ground beef'])",0.23823490201306494,0.011998400213304892,0.005332622317024397,0.02238388360380526,1.8655723434682585,0.0024741846178941685,1.0106232735081992
"frozenset(['mineral water', 'ground beef'])","frozenset(['burgers', 'nan'])",0.040927876283162246,0.0871883748833489,0.005332622317024397,0.13029315960912052,1.494386835211029,0.0017641872964687228,1.0495624303775728
"frozenset(['nan', 'ground beef'])","frozenset(['burgers', 'mineral water'])",0.09825356619117451,0.024396747100386616,0.005332622317024397,0.054274084124830396,2.2246442897287038,0.0029355549109472156,1.031591961817812
frozenset(['burgers']),"frozenset(['mineral water', 'nan', 'ground beef'])",0.0871883748833489,0.040927876283162246,0.005332622317024397,0.06116207951070336,1.494386835211029,0.0017641872964687228,1.021552392362886
frozenset(['mineral water']),"frozenset(['burgers', 'nan', 'ground beef'])",0.23836821757099053,0.011998400213304892,0.005332622317024397,0.02237136465324385,1.8645289584886902,0.0024725850444755173,1.0106103320472601
frozenset(['ground beef']),"frozenset(['burgers', 'mineral water', 'nan'])",0.09825356619117451,0.024396747100386616,0.005332622317024397,0.054274084124830396,2.2246442897287038,0.0029355549109472156,1.031591961817812
"frozenset(['spaghetti', 'french fries'])",frozenset(['ground beef']),0.027596320490601255,0.09825356619117451,0.005599253432875617,0.20289855072463767,2.065050242856862,0.002887816530919461,1.1312818896874357
"frozenset(['french fries', 'ground beef'])",frozenset(['spaghetti']),0.01386481802426343,0.17411011865084655,0.005599253432875617,0.40384615384615385,2.319486983154671,0.003185248321598715,1.3853636719405154
frozenset(['spaghetti']),"frozenset(['french fries', 'ground beef'])",0.17411011865084655,0.01386481802426343,0.005599253432875617,0.03215926493108729,2.319486983154671,0.003185248321598715,1.0189023320097406
frozenset(['ground beef']),"frozenset(['spaghetti', 'french fries'])",0.09825356619117451,0.027596320490601255,0.005599253432875617,0.05698778833107192,2.065050242856862,0.002887816530919461,1.0311676428754344
frozenset(['butter']),frozenset(['green tea']),0.030129316091187842,0.13211571790427942,0.007332355685908546,0.2433628318584071,1.842042988667923,0.0033517994605563057,1.1470283494364495
frozenset(['green tea']),frozenset(['butter']),0.13211571790427942,0.030129316091187842,0.007332355685908546,0.05549949545913219,1.8420429886679228,0.0033517994605563057,1.026860948454736
